Date,price,predicted_price_next_day,actual_price_next_day,actual_returns,predicted_returns,signal
2019-02-05,124.27999877929688,124.36850703176644,123.44000244140625,-0.006758902044908588,-0.0020681236798799816,0
2019-02-06,123.44000244140625,123.88929311449995,123.73999786376953,0.002430293392984062,-0.003860619986023695,0
2019-02-07,123.73999786376953,123.78081922596537,124.20999908447266,0.0037982966608789415,-0.0008759546676461914,0
2019-02-08,124.20999908447266,123.731598616242,123.5999984741211,-0.004911042708701019,-0.0003977223510747188,0
2019-02-11,123.5999984741211,123.8045124155929,123.86000061035156,0.002103577179937588,0.0005891164820821533,1
2019-02-12,123.86000061035156,123.8717235145316,123.37000274658203,-0.003956062177902009,0.0005427335435400124,1
2019-02-13,123.37000274658203,123.56647346818649,124.05999755859375,0.005592889654295163,-0.0024672843960063494,0
2019-02-14,124.05999755859375,123.76111085601134,124.80000305175781,0.005964900110646543,0.0015739241422417748,1
2019-02-15,124.80000305175781,124.11888636043109,126.69999694824219,0.015224309695700766,0.002886685145079426,1
2019-02-19,126.69999694824219,125.3990900820549,126.4800033569336,-0.0017363346220005127,0.010261504790014574,1
2019-02-20,126.4800033569336,126.30000896269752,125.05000305175781,-0.011306137470128319,0.007158728271471747,1
2019-02-21,125.05000305175781,126.37019290070737,125.5,0.0035985360836492397,0.0005555379249098904,1
2019-02-22,125.5,125.8591765857908,125.37000274658203,-0.0010358346885893654,-0.004052002470156782,0
2019-02-25,125.37000274658203,125.3732319626045,125.58000183105469,0.001675034536747555,-0.003868491585273974,0
2019-02-26,125.58000183105469,125.54631493078757,124.69000244140625,-0.0070871108191714605,0.0013795895758455358,1
2019-02-27,124.69000244140625,125.19105582523623,123.98999786376953,-0.005613959130088775,-0.002833716746779469,0
2019-02-28,123.98999786376953,124.63908142240146,121.87999725341797,-0.017017506627186707,-0.004418804769211131,0
2019-03-01,121.87999725341797,123.22193927934686,121.55999755859375,-0.0026255308667169075,-0.011435098437895306,0
2019-03-04,121.55999755859375,122.08446301182498,121.72000122070312,0.0013162525939691694,-0.009273988851904589,0
2019-03-05,121.72000122070312,121.28324336945968,121.61000061035156,-0.0009037184460104486,-0.006584460600995602,0
2019-03-06,121.61000061035156,121.25398284240983,121.51000213623047,-0.0008222882461903502,-0.00024128689561454128,0
2019-03-07,121.51000213623047,121.32561312746645,122.83999633789062,0.010945553273622899,0.0005905714110219619,1
2019-03-08,122.83999633789062,121.8330310103134,122.23999786376953,-0.004884390198699684,0.0041735601972006185,1
2019-03-11,122.23999786376953,122.16250124130092,122.9800033569336,0.006053709964792153,0.002700626754868799,1
2019-03-12,122.9800033569336,122.79147968082242,123.83999633789062,0.006992949727453013,0.005135493773205881,1
2019-03-13,123.83999633789062,123.19607217253832,122.41000366210938,-0.011547098821608426,0.0032895392755533403,1
2019-03-14,122.41000366210938,123.25209029439003,122.97000122070312,0.004574769560006908,0.0004546036964179996,1
2019-03-15,122.97000122070312,123.21567765938302,123.04000091552734,0.0005692420438265788,-0.00029547583908632783,0
2019-03-18,123.04000091552734,122.8644308669997,123.37999725341797,0.002763299214570525,-0.0028547372888276046,0
2019-03-19,123.37999725341797,123.21286698869092,124.18000030517578,0.006484057947534483,0.002831926045947814,1
2019-03-20,124.18000030517578,123.63689922558396,123.68000030517578,-0.004026413261163153,0.0034355524047500587,1
2019-03-21,123.68000030517578,123.87432981894753,123.97000122070312,0.002344768069306058,0.0019185446018612996,1
2019-03-22,123.97000122070312,124.07125376763277,124.91999816894531,0.007663119616744263,0.001588445232559146,1
2019-03-25,124.91999816894531,124.32352174038554,124.30000305175781,-0.004963137418149799,0.002031186517261144,1
2019-03-26,124.30000305175781,124.5616626837491,123.6500015258789,-0.005229296137734152,0.0019136616475524185,1
2019-03-27,123.6500015258789,124.40480242989159,121.9000015258789,-0.014152850613865509,-0.0012600915913839792,0
2019-03-28,121.9000015258789,123.2179314028877,122.01000213623047,0.0009023839948698598,-0.009586196692000164,0
2019-03-29,122.01000213623047,122.32297578997304,121.52999877929688,-0.003934131206699276,-0.007289698374762236,0
2019-04-01,121.52999877929688,121.51505688283301,121.9800033569336,0.0037028271386223555,-0.006626709170938617,0
2019-04-02,121.9800033569336,121.59770275940473,121.80000305175781,-0.0014756542074283452,0.0006798975082755747,1
2019-04-03,121.80000305175781,121.55666279966825,122.11000061035156,0.00254513588527594,-0.0003375630129594279,0
2019-04-04,122.11000061035156,121.83206874854713,121.9800033569336,-0.0010645913747292512,0.0022630962795226156,1
