,close,high,low,open,volume
1605203820,353.29,353.34,353.17,353.22,1022
1605203880,353.29,353.37,353.17,353.3,649
1605203940,353.28,353.34,353.19,353.28,584
1605204000,353.2,353.29,353.14,353.27,1008
1605204060,353.04,353.27,352.95,353.2,1062
1605204120,353.02,353.13,352.91,353.05,954
1605204180,353.27,353.32,352.99,353.01,770
1605204240,353.15,353.38,353.13,353.27,911
1605204300,353.13,353.21,353.09,353.15,616
1605204360,352.99,353.14,352.96,353.12,812
1605204420,352.84,353.06,352.76,352.99,1784
1605204480,352.81,352.94,352.75,352.85,943
1605204540,352.99,353.0,352.74,352.8,890
1605204600,352.75,353.05,352.69,352.99,1061
1605204660,352.46,352.82,352.46,352.75,1679
1605204720,352.46,352.6,352.38,352.47,2139
1605204780,352.35,352.48,352.11,352.47,2082
1605204840,352.9,352.95,352.31,352.35,1669
1605204900,352.6,352.91,352.57,352.89,1457
1605204960,352.44,352.6,352.43,352.59,1526
1605205020,352.14,352.45,352.12,352.45,1299
1605205080,352.22,352.38,352.07,352.14,1654
1605205140,352.41,352.47,352.23,352.23,1741
1605205200,352.8,352.82,352.32,352.4,1897
1605205260,352.63,352.9,352.58,352.81,1669
1605205320,352.44,352.63,352.39,352.63,1172
1605205380,352.29,352.43,352.1,352.4,2212
1605205440,352.08,352.37,352.05,352.27,1513
1605205500,352.23,352.29,351.97,352.07,2429
1605205560,352.35,352.65,352.23,352.23,1730
1605205620,352.16,352.33,352.04,352.31,1580
1605205680,352.22,352.36,352.12,352.16,1015
1605205740,352.25,352.4,352.09,352.19,845
1605205800,352.11,352.27,351.97,352.25,2258
1605205860,352.5,352.66,352.11,352.13,2296
1605205920,352.82,352.85,352.38,352.51,3850
1605205980,352.72,352.83,352.65,352.81,1392
1605206040,352.69,352.75,352.62,352.71,929
1605206100,352.6,352.7,352.54,352.68,631
1605206160,352.79,352.8,352.59,352.61,771
1605206220,353.12,353.14,352.78,352.78,1956
1605206280,353.22,353.24,353.06,353.12,1343
1605206340,353.03,353.23,353.01,353.23,1036
1605206400,352.99,353.04,352.78,353.02,1358
1605206460,353.02,353.06,352.84,352.99,634
1605206520,352.97,353.13,352.97,353.0,663
1605206580,352.86,353.05,352.82,352.97,440
1605206640,352.88,352.92,352.8,352.87,464
1605206700,352.77,352.95,352.77,352.89,685
1605206760,352.53,352.78,352.5,352.76,1180
1605206820,352.78,352.79,352.51,352.54,1467
1605206880,352.71,352.82,352.71,352.79,1929
1605206940,352.64,352.8,352.58,352.7,489
1605207000,352.77,352.79,352.54,352.64,472
1605207060,353.01,353.06,352.78,352.78,863
1605207120,353.24,353.33,352.99,353.01,1874
1605207180,353.27,353.33,353.11,353.24,773
1605207240,353.3,353.36,353.17,353.25,694
1605207300,353.31,353.37,353.23,353.31,552
1605207360,353.28,353.41,353.24,353.3,704
1605207420,353.29,353.37,353.21,353.27,566
1605207480,353.41,353.43,353.31,353.31,332
1605207540,353.46,353.5,353.4,353.42,547
1605207600,353.51,353.55,353.32,353.46,1132
1605207660,353.63,353.64,353.39,353.51,795
1605207720,353.81,353.86,353.63,353.63,1701
1605207780,353.68,353.88,353.63,353.81,877
1605207840,353.69,353.79,353.63,353.69,590
1605207900,353.57,353.78,353.54,353.7,1651
1605207960,353.22,353.63,353.18,353.57,1816
1605208020,353.34,353.4,353.21,353.22,608
1605208080,353.1,353.36,353.04,353.33,1199
1605208140,352.98,353.16,352.93,353.11,1785
1605208200,353.07,353.16,352.97,352.99,931
1605208260,352.8,353.11,352.76,353.08,792
1605208320,352.87,352.87,352.74,352.81,1092
1605208380,352.72,352.88,352.69,352.87,933
1605208440,352.55,352.75,352.48,352.73,1496
1605208500,352.6,352.62,352.46,352.54,1208
1605208560,352.47,352.59,352.38,352.59,1707
1605208620,352.43,352.52,352.42,352.47,696
1605208680,352.49,352.51,352.31,352.44,1390
1605208740,352.44,352.55,352.4,352.48,1202
1605208800,352.47,352.56,352.37,352.45,1028
1605208860,352.7,352.75,352.27,352.48,2286
1605208920,352.77,352.79,352.62,352.71,1260
1605208980,352.74,352.88,352.66,352.77,1126
1605209040,352.57,352.74,352.51,352.74,709
1605209100,352.76,352.78,352.49,352.56,958
1605209160,352.84,352.9,352.75,352.75,848
1605209220,352.75,352.84,352.69,352.84,567
1605209280,352.72,352.81,352.69,352.76,814
1605209340,352.69,352.8,352.65,352.72,896
1605209400,352.5,352.68,352.45,352.68,1069
1605209460,352.81,352.9,352.39,352.49,1208
1605209520,353.16,353.37,352.81,352.81,1804
1605209580,352.89,353.2,352.74,353.15,1073
1605209640,352.87,352.92,352.75,352.89,632
1605209700,352.86,352.91,352.67,352.88,617
1605209760,352.96,352.98,352.83,352.84,875
1605209820,352.73,352.97,352.72,352.97,689
1605209880,352.75,352.79,352.66,352.72,617
1605209940,352.68,352.76,352.59,352.76,784
1605210000,352.39,352.72,352.39,352.72,1232
1605210060,352.25,352.41,352.17,352.41,1862
1605210120,352.11,352.25,352.05,352.23,1392
1605210180,352.07,352.26,352.01,352.12,1305
1605210240,351.99,352.16,351.95,352.09,1627
1605210300,352.03,352.21,351.83,351.98,2097
1605210360,351.99,352.15,351.97,352.03,952
1605210420,352.01,352.08,351.96,351.99,1371
1605210480,352.15,352.15,351.97,352.02,1224
1605210540,352.07,352.22,352.02,352.17,1027
1605210600,352.18,352.3,351.9,352.09,1519
1605210660,352.37,352.43,352.12,352.2,1475
1605210720,352.27,352.4,352.2,352.38,1169
1605210780,351.92,352.29,351.83,352.26,1765
1605210840,352.06,352.15,351.92,351.93,1524
1605210900,352.14,352.36,351.98,352.06,1195
1605210960,352.2,352.22,352.08,352.11,726
1605211020,351.96,352.37,351.92,352.19,2013
1605211080,352.13,352.16,351.92,351.96,2035
1605211140,352.03,352.2,352.01,352.15,677
1605211200,352.1,352.2,351.87,352.03,1764
1605211260,351.78,352.14,351.74,352.09,1925
1605211320,351.75,351.82,351.66,351.78,1897
1605211380,351.68,351.85,351.66,351.74,1020
1605211440,351.54,351.73,351.47,351.68,1518
1605211500,351.6,351.61,351.31,351.53,1540
1605211560,351.56,351.67,351.51,351.59,1635
1605211620,351.59,351.76,351.51,351.56,1695
1605211680,351.48,351.6,351.26,351.58,2270
1605211740,351.63,351.66,351.45,351.5,1639
1605211800,351.86,351.94,351.62,351.63,1637
1605211860,351.74,351.95,351.74,351.86,1963
1605211920,351.79,351.83,351.52,351.74,968
1605211980,351.78,351.86,351.68,351.78,994
1605212040,351.87,351.95,351.76,351.77,978
1605212100,351.8,351.9,351.7,351.87,1099
1605212160,352.17,352.2,351.82,351.82,2192
1605212220,352.54,352.58,352.03,352.18,4301
1605212280,352.44,352.67,352.44,352.53,1460
1605212340,352.42,352.5,352.3,352.43,872
1605212400,352.49,352.53,352.3,352.42,1440
1605212460,352.29,352.57,352.27,352.5,2896
1605212520,352.33,352.36,352.18,352.29,1239
1605212580,352.41,352.47,352.29,352.34,777
1605212640,352.42,352.54,352.35,352.43,1022
1605212700,352.23,352.56,352.23,352.42,1088
1605212760,352.0,352.28,351.97,352.23,1240
1605212820,352.1,352.12,351.89,351.99,986
1605212880,352.0,352.13,351.91,352.1,1173
1605212940,351.94,352.12,351.82,351.98,2242
1605213000,351.73,352.0,351.7,351.93,1191
1605213060,351.7,351.82,351.62,351.73,3284
1605213120,351.88,351.92,351.68,351.69,1849
1605213180,351.88,351.98,351.76,351.87,1771
1605213240,351.8,351.93,351.75,351.87,788
1605213300,351.53,351.85,351.49,351.79,890
1605213360,351.82,351.86,351.46,351.52,1982
1605213420,351.79,351.95,351.73,351.82,1221
1605213480,351.85,351.88,351.55,351.77,1676
1605213540,352.2,352.26,351.89,351.89,1764
1605213600,352.13,352.3,352.11,352.2,1655
1605213660,352.16,352.31,352.01,352.14,3154
1605213720,352.23,352.28,352.08,352.17,2077
1605213780,352.12,352.37,352.1,352.22,2046
1605213840,352.02,352.22,351.98,352.14,2290
1605213900,352.05,352.18,351.85,352.02,3787
1605213960,351.67,352.15,351.67,352.04,4127
1605214020,351.53,351.83,351.5,351.67,5013
1605214080,351.48,351.69,351.35,351.54,4157
1605214140,352.02,352.08,351.49,351.49,4997
1605214200,352.44,352.62,351.94,352.02,5970
1605214260,352.33,352.61,352.29,352.44,8627
1605214320,352.52,352.62,352.19,352.33,4279
1605214380,352.53,352.69,352.46,352.52,4812
1605214440,352.72,352.84,352.52,352.55,4464
1605214500,352.74,352.88,352.67,352.73,4684
1605214560,352.62,352.8,352.61,352.75,4414
1605214620,352.83,352.95,352.59,352.61,6065
1605214680,353.1,353.12,352.79,352.82,6799
1605214740,353.27,353.33,352.95,353.11,16156
1605277800,355.76,355.86,355.27,355.27,4292
1605277860,355.59,355.9,355.46,355.75,2612
1605277920,355.56,355.67,355.4,355.6,1432
1605277980,355.52,355.65,355.4,355.56,2018
1605278040,355.65,355.68,355.45,355.53,1501
1605278100,355.45,355.66,355.22,355.65,1634
1605278160,355.47,355.51,355.28,355.43,1103
1605278220,356.0,356.02,355.53,355.53,1920
1605278280,355.95,356.02,355.89,356.02,1193
1605278340,355.89,355.97,355.83,355.94,1367
1605278400,355.9,355.95,355.84,355.89,896
1605278460,356.02,356.08,355.89,355.89,1165
1605278520,355.96,356.08,355.93,356.02,953
1605278580,355.96,356.05,355.87,355.98,1401
1605278640,355.91,356.01,355.71,355.97,1068
1605278700,356.0,356.03,355.86,355.92,1095
1605278760,356.02,356.09,355.95,356.0,1145
1605278820,356.07,356.1,355.99,356.02,743
1605278880,355.99,356.18,355.96,356.07,2329
1605278940,356.07,356.08,355.88,355.99,1052
1605279000,355.97,356.12,355.88,356.08,1257
1605279060,356.0,356.08,355.94,355.98,1194
1605279120,355.89,356.03,355.79,356.01,1576
1605279180,355.83,355.93,355.76,355.9,1153
1605279240,355.94,355.96,355.79,355.83,1140
1605279300,356.15,356.17,355.94,355.94,1127
1605279360,356.14,356.24,356.11,356.14,936
1605279420,356.14,356.15,356.05,356.13,1049
1605279480,356.1,356.13,356.04,356.13,690
1605279540,356.03,356.14,355.93,356.1,2322
1605279600,355.91,356.12,355.83,356.03,1772
1605279660,356.04,356.08,355.75,355.92,1496
1605279720,355.86,356.07,355.82,356.04,1396
1605279780,355.85,355.98,355.79,355.85,1502
1605279840,355.84,355.96,355.8,355.86,844
1605279900,355.76,355.91,355.73,355.85,872
1605279960,355.81,355.85,355.7,355.75,846
1605280020,356.02,356.07,355.8,355.81,909
1605280080,356.0,356.08,355.92,356.05,615
1605280140,355.88,356.0,355.82,355.99,643
1605280200,355.71,355.88,355.66,355.86,770
1605280260,355.55,355.7,355.48,355.7,1369
1605280320,355.82,355.82,355.54,355.56,1798
1605280380,355.7,355.92,355.64,355.83,1049
1605280440,355.7,355.73,355.6,355.69,346
1605280500,355.6,355.77,355.55,355.68,846
1605280560,355.65,355.72,355.47,355.59,891
1605280620,355.2,355.65,355.16,355.65,2433
1605280680,355.18,355.28,355.06,355.22,3187
1605280740,355.24,355.32,355.07,355.17,1467
1605280800,355.27,355.29,355.19,355.24,1087
1605280860,355.34,355.41,355.22,355.27,598
1605280920,355.29,355.36,355.22,355.34,731
1605280980,355.26,355.37,355.25,355.3,728
1605281040,355.38,355.38,355.24,355.27,501
1605281100,355.36,355.41,355.29,355.38,1056
1605281160,355.55,355.55,355.35,355.35,1789
1605281220,355.64,355.72,355.49,355.55,1136
1605281280,355.82,355.85,355.64,355.65,935
1605281340,355.86,355.9,355.78,355.82,743
1605281400,355.82,355.88,355.8,355.85,849
1605281460,355.7,355.85,355.7,355.82,709
1605281520,355.58,355.72,355.58,355.7,567
1605281580,355.73,355.79,355.53,355.58,513
1605281640,355.7,355.83,355.68,355.72,1032
1605281700,355.63,355.72,355.58,355.71,969
1605281760,355.61,355.64,355.48,355.63,1326
1605281820,355.54,355.66,355.45,355.62,1338
1605281880,355.36,355.54,355.19,355.53,2153
1605281940,355.22,355.37,355.12,355.36,1298
1605282000,355.28,355.38,355.11,355.22,1436
1605282060,355.5,355.54,355.21,355.27,1213
1605282120,355.52,355.55,355.38,355.5,3463
1605282180,355.64,355.72,355.5,355.52,1850
1605282240,355.63,355.66,355.59,355.61,725
1605282300,355.65,355.7,355.6,355.62,728
1605282360,355.58,355.64,355.45,355.64,1623
1605282420,355.54,355.61,355.52,355.59,1029
1605282480,355.69,355.74,355.54,355.54,942
1605282540,355.76,355.77,355.63,355.68,758
1605282600,355.71,355.77,355.67,355.73,465
1605282660,355.53,355.72,355.47,355.71,1098
1605282720,355.47,355.6,355.46,355.53,525
1605282780,355.37,355.46,355.33,355.46,884
1605282840,355.46,355.52,355.31,355.36,496
1605282900,355.22,355.49,355.19,355.46,1267
1605282960,355.08,355.24,355.06,355.23,1169
1605283020,354.96,355.09,354.71,355.08,3079
1605283080,354.93,355.06,354.9,354.96,1228
1605283140,355.19,355.23,354.92,354.94,1004
1605283200,355.51,355.53,355.2,355.2,823
1605283260,355.58,355.64,355.53,355.53,697
1605283320,355.53,355.64,355.39,355.61,966
1605283380,355.56,355.6,355.47,355.52,430
1605283440,355.62,355.62,355.51,355.55,859
1605283500,355.68,355.68,355.57,355.62,484
1605283560,355.69,355.79,355.64,355.65,1178
1605283620,355.79,355.79,355.65,355.68,579
1605283680,355.78,355.85,355.77,355.78,460
1605283740,355.73,355.82,355.7,355.78,574
1605283800,355.61,355.76,355.59,355.72,753
1605283860,355.69,355.76,355.61,355.61,453
1605283920,355.59,355.71,355.56,355.68,513
1605283980,355.51,355.68,355.49,355.61,1240
1605284040,355.59,355.67,355.48,355.49,1122
1605284100,355.73,355.79,355.59,355.6,798
1605284160,355.87,355.89,355.72,355.73,1173
1605284220,355.97,356.0,355.85,355.85,1247
1605284280,355.88,355.99,355.78,355.99,739
1605284340,355.86,355.88,355.8,355.87,768
1605284400,355.87,355.9,355.81,355.86,980
1605284460,355.85,355.89,355.78,355.86,509
1605284520,355.86,355.89,355.8,355.84,440
1605284580,355.91,355.91,355.85,355.86,480
1605284640,355.88,355.92,355.81,355.91,695
1605284700,355.69,355.9,355.34,355.88,4920
1605284760,355.74,355.87,355.67,355.7,762
1605284820,355.8,355.84,355.73,355.74,831
1605284880,355.66,355.83,355.65,355.8,890
1605284940,355.68,355.76,355.64,355.64,634
1605285000,355.69,355.78,355.64,355.7,933
1605285060,355.54,355.67,355.47,355.67,1277
1605285120,355.58,355.6,355.41,355.53,472
1605285180,355.57,355.66,355.53,355.58,474
1605285240,355.45,355.6,355.39,355.58,823
1605285300,355.44,355.54,355.37,355.44,537
1605285360,355.59,355.59,355.38,355.43,556
1605285420,355.61,355.65,355.55,355.59,472
1605285480,355.74,355.74,355.58,355.6,451
1605285540,355.6,355.78,355.59,355.74,438
1605285600,355.94,355.97,355.6,355.61,1161
1605285660,355.93,355.99,355.87,355.93,684
1605285720,356.11,356.12,355.91,355.92,1592
1605285780,356.07,356.16,356.03,356.1,880
1605285840,355.97,356.06,355.96,356.06,1001
1605285900,356.06,356.09,355.97,355.97,663
1605285960,356.05,356.17,356.04,356.07,578
1605286020,356.07,356.1,356.02,356.04,370
1605286080,356.11,356.16,356.04,356.09,654
1605286140,356.17,356.19,356.1,356.11,354
1605286200,356.17,356.19,356.09,356.15,268
1605286260,356.11,356.17,356.1,356.17,408
1605286320,356.1,356.12,356.05,356.11,511
1605286380,356.13,356.17,356.06,356.1,282
1605286440,356.15,356.21,356.1,356.17,336
1605286500,356.28,356.28,356.1,356.15,1049
1605286560,356.37,356.39,356.26,356.28,1785
1605286620,356.24,356.38,356.23,356.37,944
1605286680,356.24,356.29,356.2,356.25,547
1605286740,356.27,356.36,356.22,356.24,1008
1605286800,356.44,356.46,356.29,356.29,690
1605286860,356.38,356.44,356.32,356.44,289
1605286920,356.39,356.45,356.33,356.36,284
1605286980,356.47,356.47,356.35,356.38,940
1605287040,356.37,356.46,356.35,356.45,221
1605287100,356.41,356.41,356.32,356.37,563
1605287160,356.36,356.46,356.34,356.41,210
1605287220,356.27,356.37,356.26,356.36,401
1605287280,356.26,356.31,356.24,356.27,311
1605287340,356.28,356.3,356.24,356.26,435
1605287400,356.36,356.38,356.28,356.29,806
1605287460,356.41,356.47,356.32,356.36,417
1605287520,356.42,356.5,356.41,356.41,504
1605287580,356.42,356.44,356.38,356.4,365
1605287640,356.35,356.43,356.33,356.41,399
1605287700,356.2,356.36,356.18,356.36,680
1605287760,356.16,356.21,356.14,356.2,643
1605287820,356.24,356.26,356.15,356.15,309
1605287880,356.32,356.32,356.23,356.24,198
1605287940,356.26,356.38,356.23,356.33,328
1605288000,356.25,356.27,356.15,356.25,694
1605288060,356.16,356.24,356.13,356.24,302
1605288120,356.16,356.21,356.14,356.16,206
1605288180,356.12,356.18,356.11,356.16,555
1605288240,356.12,356.14,356.07,356.14,451
1605288300,356.25,356.26,356.13,356.13,255
1605288360,356.24,356.28,356.21,356.24,251
1605288420,356.28,356.3,356.21,356.25,256
1605288480,356.27,356.33,356.25,356.29,527
1605288540,356.23,356.27,356.19,356.26,400
1605288600,356.26,356.3,356.17,356.24,245
1605288660,356.25,356.31,356.2,356.27,253
1605288720,356.22,356.3,356.22,356.26,282
1605288780,356.24,356.27,356.19,356.23,197
1605288840,356.24,356.27,356.16,356.24,480
1605288900,356.29,356.34,356.24,356.24,237
1605288960,356.29,356.31,356.24,356.3,201
1605289020,356.39,356.4,356.27,356.29,333
1605289080,356.38,356.42,356.34,356.4,449
1605289140,356.45,356.45,356.36,356.37,287
1605289200,356.55,356.57,356.44,356.45,1378
1605289260,356.54,356.57,356.53,356.55,293
1605289320,356.55,356.57,356.52,356.53,553
1605289380,356.54,356.57,356.52,356.54,274
1605289440,356.5,356.55,356.48,356.55,377
1605289500,356.51,356.57,356.45,356.5,473
1605289560,356.56,356.57,356.51,356.51,304
1605289620,356.46,356.57,356.42,356.57,554
1605289680,356.42,356.47,356.41,356.45,395
1605289740,356.53,356.54,356.43,356.44,212
1605289800,356.63,356.65,356.5,356.52,686
1605289860,356.63,356.7,356.61,356.63,1036
1605289920,356.61,356.63,356.55,356.63,772
1605289980,356.61,356.68,356.6,356.62,591
1605290040,356.55,356.64,356.53,356.62,314
1605290100,356.63,356.65,356.54,356.56,522
1605290160,356.62,356.68,356.58,356.63,191
1605290220,356.6,356.61,356.57,356.61,172
1605290280,356.64,356.68,356.58,356.6,200
1605290340,356.74,356.74,356.63,356.64,423
1605290400,356.6,356.87,356.6,356.74,1493
1605290460,356.68,356.68,356.6,356.61,673
1605290520,356.75,356.8,356.66,356.67,390
1605290580,356.7,356.76,356.68,356.76,633
1605290640,356.75,356.76,356.68,356.7,484
1605290700,356.78,356.82,356.74,356.76,325
1605290760,356.77,356.81,356.73,356.8,313
1605290820,356.83,356.89,356.77,356.77,582
1605290880,356.77,356.85,356.75,356.83,467
1605290940,356.82,356.82,356.74,356.76,417
1605291000,356.8,356.88,356.78,356.83,621
1605291060,356.73,356.79,356.6,356.78,1978
1605291120,356.7,356.81,356.68,356.74,508
1605291180,356.63,356.72,356.63,356.7,410
1605291240,356.6,356.67,356.59,356.64,585
1605291300,356.69,356.73,356.6,356.6,374
1605291360,356.69,356.71,356.65,356.69,647
1605291420,356.73,356.73,356.67,356.69,414
1605291480,356.89,356.89,356.73,356.73,394
1605291540,356.93,356.95,356.86,356.87,534
1605291600,356.63,357.0,356.59,356.92,2352
1605291660,356.7,356.82,356.62,356.63,723
1605291720,356.8,356.83,356.66,356.68,1132
1605291780,356.84,356.86,356.79,356.8,353
1605291840,356.81,356.88,356.76,356.85,857
1605291900,356.89,356.9,356.77,356.8,421
1605291960,357.09,357.13,356.91,356.93,1882
1605292020,356.95,357.09,356.94,357.07,809
1605292080,356.74,356.96,356.74,356.95,994
1605292140,356.86,356.95,356.74,356.75,495
1605292200,356.88,356.92,356.84,356.88,569
1605292260,356.73,356.9,356.69,356.9,739
1605292320,356.7,356.79,356.69,356.72,355
1605292380,356.53,356.69,356.53,356.69,545
1605292440,356.57,356.61,356.5,356.54,466
1605292500,356.61,356.65,356.56,356.59,238
1605292560,356.55,356.65,356.54,356.63,230
1605292620,356.6,356.62,356.54,356.56,225
1605292680,356.65,356.67,356.57,356.59,899
1605292740,356.73,356.78,356.63,356.66,487
1605292800,356.74,356.79,356.64,356.73,1186
1605292860,356.66,356.74,356.61,356.74,734
1605292920,356.74,356.77,356.62,356.65,405
1605292980,356.72,356.75,356.69,356.75,255
1605293040,356.72,356.81,356.68,356.72,447
1605293100,356.88,356.89,356.64,356.7,554
1605293160,356.75,356.94,356.71,356.88,752
1605293220,356.74,356.8,356.72,356.76,252
1605293280,356.75,356.75,356.54,356.73,596
1605293340,356.71,356.77,356.59,356.76,303
1605293400,356.71,356.84,356.7,356.72,422
1605293460,356.65,356.77,356.64,356.71,283
1605293520,356.64,356.71,356.63,356.64,236
1605293580,356.63,356.67,356.62,356.65,275
1605293640,356.6,356.64,356.59,356.64,167
1605293700,356.65,356.68,356.55,356.59,453
1605293760,356.68,356.72,356.63,356.64,337
1605293820,356.72,356.73,356.62,356.66,209
1605293880,356.67,356.75,356.65,356.73,199
1605293940,356.6,356.7,356.56,356.69,970
1605294000,356.72,356.75,356.53,356.6,987
1605294060,356.85,356.91,356.75,356.75,982
1605294120,356.79,356.89,356.77,356.87,524
1605294180,356.9,356.91,356.77,356.78,1186
1605294240,356.77,356.94,356.71,356.91,877
1605294300,356.88,356.89,356.74,356.76,470
1605294360,356.87,356.97,356.87,356.88,817
1605294420,356.83,356.87,356.81,356.87,457
1605294480,356.83,356.87,356.77,356.83,432
1605294540,356.88,356.9,356.73,356.83,900
1605294600,356.76,356.91,356.73,356.89,714
1605294660,356.64,356.77,356.57,356.72,881
1605294720,356.62,356.75,356.58,356.67,382
1605294780,356.71,356.79,356.62,356.62,1142
1605294840,356.64,356.77,356.62,356.71,723
1605294900,356.48,356.65,356.42,356.64,2069
1605294960,356.58,356.66,356.44,356.5,947
1605295020,356.74,356.75,356.53,356.59,847
1605295080,356.91,356.94,356.72,356.74,1970
1605295140,356.95,356.96,356.77,356.9,1330
1605295200,357.27,357.28,356.92,356.95,2144
1605295260,357.62,357.64,357.26,357.27,3098
1605295320,357.42,357.61,357.39,357.61,1284
1605295380,357.43,357.49,357.41,357.43,555
1605295440,357.4,357.44,357.34,357.43,1271
1605295500,357.31,357.43,357.26,357.4,1215
1605295560,357.28,357.33,357.23,357.31,1226
1605295620,357.25,357.32,357.19,357.27,776
1605295680,357.18,357.29,357.18,357.25,446
1605295740,357.31,357.33,357.19,357.2,1490
1605295800,357.46,357.48,357.31,357.32,1082
1605295860,357.35,357.46,357.29,357.45,696
1605295920,357.33,357.43,357.31,357.35,1387
1605295980,357.29,357.39,357.27,357.33,542
1605296040,357.22,357.3,357.2,357.29,759
1605296100,357.26,357.28,357.2,357.22,392
1605296160,357.31,357.34,357.22,357.27,564
1605296220,357.31,357.38,357.3,357.32,650
1605296280,357.45,357.46,357.29,357.3,676
1605296340,357.44,357.55,357.42,357.46,883
1605296400,357.47,357.53,357.38,357.43,1153
1605296460,357.43,357.49,357.4,357.47,431
1605296520,357.43,357.45,357.39,357.44,641
1605296580,357.38,357.46,357.36,357.43,978
1605296640,357.38,357.43,357.35,357.38,676
1605296700,357.38,357.45,357.32,357.38,623
1605296760,357.27,357.43,357.25,357.39,685
1605296820,357.22,357.28,357.18,357.28,691
1605296880,357.22,357.29,357.2,357.22,488
1605296940,357.09,357.23,357.03,357.23,634
1605297000,357.18,357.2,357.08,357.09,520
1605297060,357.2,357.2,357.09,357.16,511
1605297120,357.21,357.24,357.17,357.19,333
1605297180,357.3,357.34,357.17,357.22,1267
1605297240,357.33,357.37,357.28,357.3,742
1605297300,357.71,357.72,357.31,357.34,1857
1605297360,357.68,357.74,357.61,357.69,1066
1605297420,357.64,357.67,357.57,357.67,669
1605297480,357.78,357.8,357.63,357.63,2259
1605297540,357.66,357.81,357.64,357.8,1160
1605297600,357.55,357.73,357.49,357.66,1378
1605297660,357.55,357.58,357.44,357.54,1328
1605297720,357.62,357.8,357.55,357.56,2154
1605297780,357.56,357.74,357.53,357.62,1717
1605297840,357.49,357.63,357.44,357.56,1355
1605297900,357.47,357.58,357.41,357.49,1180
1605297960,357.63,357.67,357.47,357.48,1050
1605298020,357.61,357.67,357.58,357.63,778
1605298080,357.57,357.63,357.54,357.62,688
1605298140,357.54,357.6,357.47,357.57,746
1605298200,357.43,357.56,357.41,357.54,748
1605298260,357.26,357.46,357.19,357.42,2488
1605298320,357.49,357.54,357.24,357.26,1753
1605298380,357.37,357.52,357.32,357.49,1322
1605298440,357.53,357.55,357.36,357.36,997
1605298500,357.34,357.64,357.34,357.54,2850
1605298560,357.31,357.35,357.25,357.34,1253
1605298620,357.0,357.32,356.96,357.31,1497
1605298680,357.31,357.34,357.01,357.01,1095
1605298740,357.36,357.38,357.18,357.31,1167
1605298800,357.31,357.38,357.23,357.36,683
1605298860,357.37,357.39,357.27,357.31,793
1605298920,357.4,357.45,357.31,357.38,1418
1605298980,357.38,357.4,357.33,357.4,667
1605299040,357.39,357.44,357.34,357.38,1017
1605299100,357.59,357.6,357.38,357.4,2200
1605299160,357.57,357.6,357.53,357.6,1721
1605299220,357.45,357.61,357.45,357.56,958
1605299280,357.71,357.78,357.45,357.46,1877
1605299340,357.71,357.73,357.61,357.7,1650
1605299400,357.85,357.87,357.59,357.7,2095
1605299460,358.22,358.22,357.84,357.85,3363
1605299520,358.18,358.27,357.93,358.23,4843
1605299580,358.21,358.22,358.09,358.19,2867
1605299640,358.24,358.34,358.12,358.21,2813
1605299700,358.37,358.4,358.17,358.25,3503
1605299760,358.43,358.45,358.27,358.37,2540
1605299820,358.41,358.49,358.38,358.44,2060
1605299880,358.5,358.55,358.39,358.41,1604
1605299940,358.45,358.55,358.41,358.5,1803
1605300000,358.59,358.61,358.39,358.46,2208
1605300060,358.65,358.66,358.51,358.59,1585
1605300120,358.77,358.88,358.65,358.65,2527
1605300180,358.82,358.9,358.74,358.76,2713
1605300240,358.74,358.85,358.67,358.81,3088
1605300300,358.68,358.86,358.6,358.73,3291
1605300360,358.54,358.7,358.49,358.69,2674
1605300420,358.59,358.66,358.54,358.56,2134
1605300480,358.5,358.61,358.45,358.58,1567
1605300540,358.41,358.53,358.39,358.5,2337
1605300600,358.54,358.59,358.28,358.41,7996
1605300660,358.18,358.53,358.17,358.53,3826
1605300720,358.24,358.3,358.16,358.18,2705
1605300780,358.08,358.24,358.03,358.24,3105
1605300840,357.92,358.15,357.91,358.08,3896
1605300900,357.88,357.96,357.81,357.92,4925
1605300960,357.82,357.95,357.8,357.86,3092
1605301020,358.21,358.21,357.81,357.83,4791
1605301080,358.35,358.35,358.14,358.21,7189
1605301140,358.05,358.42,357.93,358.35,15244
1605537000,360.96,361.22,360.84,360.98,7183
1605537060,360.55,360.99,360.45,360.96,3097
1605537120,360.46,360.66,360.38,360.55,2924
1605537180,360.47,360.53,360.26,360.47,2722
1605537240,360.27,360.48,360.2,360.48,2555
1605537300,360.54,360.63,360.22,360.26,1996
1605537360,360.75,360.83,360.38,360.53,2758
1605537420,361.21,361.24,360.77,360.77,2932
1605537480,360.95,361.21,360.9,361.21,3080
1605537540,360.81,360.99,360.76,360.94,1902
1605537600,360.64,360.88,360.58,360.83,2017
1605537660,360.7,360.7,360.56,360.66,1260
1605537720,360.64,360.75,360.6,360.69,1620
1605537780,360.64,360.72,360.6,360.63,1480
1605537840,360.62,360.73,360.57,360.65,2143
1605537900,360.69,360.78,360.62,360.62,2021
1605537960,360.65,360.74,360.58,360.68,1407
1605538020,360.67,360.7,360.59,360.65,1666
1605538080,360.79,360.81,360.66,360.71,1254
1605538140,360.94,360.97,360.76,360.8,2535
1605538200,360.78,361.07,360.73,360.94,2130
1605538260,360.63,360.78,360.62,360.78,2573
